ExerciseType,ExerciseSubType,Device:xAcceleration,Device:yAcceleration,Device:zAcceleration,Device:xRotationRate,Device:yRotationRate,Device:zRotationRate,AccRms,RotRms,roll,pitch
pushup,pushup,-0.623168945,0.755249023,-0.119018555,-3.018292683,6.18902439,1.920731707,0.986359994,7.148658889,-1.414493259,1.382079794
pushup,pushup,-0.624389648,0.754150391,-0.121704102,-1.859756098,6.31097561,1.890243902,0.986619042,6.845445778,-1.41079669,1.378293095
pushup,pushup,-0.623779297,0.759399414,-0.119750977,-1.31097561,5.030487805,2.5,0.990014332,5.768402258,-1.414392564,1.381127423
pushup,pushup,-0.614379883,0.735717773,-0.11340332,-1.798780488,5.335365854,2.926829268,0.965196143,6.345712695,-1.417860248,1.38826899
pushup,pushup,-0.593994141,0.687988281,-0.110351563,-1.646341463,7.37804878,4.817073171,0.915606019,8.963829424,-1.411753564,1.387111566
pushup,pushup,-0.58581543,0.666992188,-0.096923828,-1.920731707,7.530487805,8.262195122,0.893001974,11.34289756,-1.426491614,1.406830561
pushup,pushup,-0.575439453,0.693725586,-0.078491211,-1.554878049,10.33536585,16.52439024,0.904735665,19.55231203,-1.458130999,1.435230747
pushup,pushup,-0.542358398,0.765258789,-0.113891602,-8.475609756,10,22.22560976,0.94485181,25.80336586,-1.423053212,1.363810599
pushup,pushup,-0.532714844,0.801757813,-0.104003906,-10.51829268,6.341463415,28.38414634,0.968203237,30.92747003,-1.441796823,1.377987891
pushup,pushup,-0.477539063,0.852539063,-0.105224609,-10.18292683,11.46341463,27.77439024,0.982821769,31.72567772,-1.44799243,1.353914448
pushup,pushup,-0.463256836,0.911254883,-0.088745117,-4.93902439,9.054878049,24.02439024,1.026093589,26.14490591,-1.473714665,1.381521592
pushup,pushup,-0.432495117,0.935424805,-0.094726563,-4.146341463,11.31097561,17.71341463,1.034912902,21.4218434,-1.469874542,1.355177701
pushup,pushup,-0.439941406,1.002075195,-0.114379883,0.731707317,10,16.49390244,1.100357167,19.3024406,-1.457145182,1.316438664
pushup,pushup,-0.437255859,1.058837891,-0.137329102,2.682926829,6.676829268,11.98170732,1.153771922,13.97638922,-1.441818366,1.266481457
pushup,pushup,-0.424072266,1.052856445,-0.137573242,1.981707317,4.695121951,7.5,1.143359251,9.06759803,-1.440865792,1.257098244
pushup,pushup,-0.415283203,1.008666992,-0.135498047,2.530487805,4.847560976,-3.262195122,1.099194687,6.367427499,-1.437261955,1.255408359
pushup,pushup,-0.421020508,0.990478516,-0.129150391,4.207317073,4.024390244,-5.762195122,1.083967611,8.191466683,-1.44113594,1.273153332
pushup,pushup,-0.427734375,0.992675781,-0.144042969,2.43902439,1.951219512,-8.445121951,1.090463332,9.004231357,-1.426696329,1.245966753
pushup,pushup,-0.42578125,0.939086914,-0.144042969,-0.579268293,1.676829268,-7.62195122,1.041115883,7.82569157,-1.418596353,1.244579982
